Account ID,Org Name,Supply ID,Supply name,D-A5 Length of pipe in network (km),D-A5 Reason not available,D-A6 Number of drinking water abstraction points,D-A6 Reason not available,D-A7 Main drinking water network source type,D-A7 Comments,D-EH1.1 Number of residential connections,D-EH1.1 Reason not available,D-EH1.1 Method of determining connections,D-EH1.1 Comments,D-EH1.2 Number of residential units,D-EH1.2 Reason not available,D-EH1.2 Method of determining units,D-EH1.2 Comments,D-EH2.1 Number of non-residential connections,D-EH2.1 Reason not available,D-EH2.1 Method of determining connections,D-EH2.1 Comments,D-EH2.2 Number of non-residential units,D-EH2.2 Reason not available,D-EH2.2 Method of determining units,D-EH2.2 Comments,D-EH3 Total population served,D-EH3 Reason not available,D-A5 to D-EH3 Data confidence,D-EH4 Total volume of water supplied to network (m3/year),D-EH4 Reason not available,D-EH7 Volume of non-residential water use (m3/year),D-EH7 Reason not available,D-EH4 and D-EH7 Data confidence,D-EH8 Number of resource consents held,D-EH8 Reason not available,D-EH8 Data confidence,D-EH17 Amount of sludge produced (tonnes/year),D-EH17 Reason not available,D-EH20.1 Disposal route for sludge,D-EH20.1 Comments,D-EH20.1 Reason not available,D-EH18 Amount of backwash water used (m3/year),D-EH18 Reason not available,D-EH20.2 Disposal route for backwash water,D-EH20.2 Comments,D-EH20.2 Reason not available,D-EH19 Amount of screenings removed (tonnes/year),D-EH19 Reason not available,D-EH20.3 Disposal route for screenings,D-EH20.3 Comments,D-EH20.3 Reason not available,D-EH17 to D-EH20.3 Data confidence,D-EH21 Fish passage impeded assessment,D-EH21 Comments,D-EH22 Processes to prevent fish ingress,D-EH22 Comments,D-EH21 to D-EH22 Data confidence,D-R15 Average system pressure (kPa),D-R15 Reason not available,D-R16 Reference level for water pressure set?,D-R17 Reference level for water pressure (kPa),D-R17 Reason not available,D-R18 Number of properties below reference pressure level,D-R18 Reason not available,D-R15 to D-R18 Data confidence,D-RE1 Total drinking water loss across network (m3/year),D-RE1 Includes private water loss?,D-RE1 Reason not available,D-RE2.1 Current annual real loss - CARL (m3/year),D-RE2.1 Reason not available,D-RE2.2 Unavoidable annual real losses - UARL (m3/year),D-RE2.2 Reason not available,D-RE3 Infrastructure leakage index - ILI,D-RE1 to D-RE3 Data confidence,D-RE4 Median residential water consumption (L/connection/day),D-RE4 Reason not available,D-RE4 Data confidence
ACC-00001006,Selwyn District Council,ACH001,Acheron,83,,1,,River/stream/creek,,59,,Number of metered connections,,105,,Other (Please identify in the comments section),By rates Factors/drinking water units supplied,14,,Number of metered connections,,160,,Other (Please identify in the comments section),By rates Factors/drinking water units supplied,195,,4 - Reliable,236565,,224737,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Yes,,Yes,,5 - Highly Reliable,450,,Yes,250,,0,,5 - Highly Reliable,33156,No,,32913,,33933,,1,4 - Reliable,2000,,4 - Reliable
ACC-00001006,Selwyn District Council,ART002,Arthur's Pass,5,,1,,River/stream/creek,,121,,Number of metered connections,,122,,Estimation by residential buildings,By rates Factors,13,,Number of metered connections,,12,,Estimation by non-residential buildings,By rates Factors,363,,4 - Reliable,29090,,2606,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,0,,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,400,,Yes,200,,0,,5 - Highly Reliable,16716,No,,16463,,2343,,7,4 - Reliable,48,,4 - Reliable
ACC-00001006,Selwyn District Council,CAS003,Castle Hill,11,,1,,Infiltration gallery,,310,,Number of metered connections,,311,,Estimation by residential buildings,By rates Factors,29,,Number of metered connections,,25,,Other (Please identify in the comments section),Connections in AMS,486,,4 - Reliable,42708,,3417,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,200,,0,,5 - Highly Reliable,30370,No,,30010,,5102,,5.9,4 - Reliable,166,,4 - Reliable
ACC-00001006,Selwyn District Council,CLA005,Claremont,3,,1,,Bore,,59,,Number of metered connections,,65,,Estimation by residential buildings,By rates Factors,5,,Number of metered connections,,0,,Number of metered connections,Connections in AMS,171,,4 - Reliable,36921,,2954,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,425,,Yes,150,,0,,5 - Highly Reliable,3966,No,,3217,,1305,,2.5,4 - Reliable,1580,,4 - Reliable
ACC-00001006,Selwyn District Council,DAL004,Dalethorpe,63,,1,,Other (Please identify in the comments section),Well (4.8 meters),70,,Number of metered connections,,85,,Other (Please identify in the comments section),By rates Factors/drinking water units supplied,15,,Number of metered connections,,9,,Number of metered connections,Connections in AMS,231,,4 - Reliable,159525,,113263,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,300,,Yes,150,,0,,5 - Highly Reliable,36998,No,,36831,,26694,,1.4,4 - Reliable,2000,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Darfield,263,,2,,Bore,,1633,,Number of metered connections,,1675,,Number of connections known,By rates Factors/drinking water units supplied,327,,Number of metered connections,,285,,Other (Please identify in the comments section),By rates Factors,4599,,4 - Reliable,742136,,74214,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,350,,Yes,150,,0,,5 - Highly Reliable,134028,No,,127098,,67078,,1.9,4 - Reliable,480,,4 - Reliable
ACC-00001006,Selwyn District Council,DUN008,Dunsandel,10,,1,,Bore,,207,,Number of metered connections,,210,,Estimation by residential buildings,By rates Factors,13,,Number of metered connections,,17,,Estimation by non-residential buildings,By rates Factors,597,,4 - Reliable,113586,,9087,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,400,,Yes,200,,0,,5 - Highly Reliable,11776,No,,9682,,4879,,2,4 - Reliable,605,,4 - Reliable
ACC-00001006,Selwyn District Council,HAR006,Hartleys Road,83,,1,,Other (Please identify in the comments section),Well (4 meters deep) ),507,,Number of metered connections,,480,,Estimation by residential buildings,By rates Factors,21,,Number of metered connections,,35,,Estimation by non-residential buildings,By rates Factors,1454,,4 - Reliable,309242,,122576,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,150,,0,,5 - Highly Reliable,45182,No,,44870,,42860,,1,4 - Reliable,2000,,4 - Reliable
ACC-00001006,Selwyn District Council,HOR007,Hororātā,139,,1,,Other (Please identify in the comments section),Well (6 meters deep),216,,Number of metered connections,,236,,Estimation by residential buildings,By rates Factors,95,,Number of connections known,,135,,Estimation by non-residential buildings,By rates Factors,1002,,4 - Reliable,364860,,257995,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,1000,,Yes,150,,0,,5 - Highly Reliable,73158,No,,72771,,78877,,0.9,4 - Reliable,2000,,4 - Reliable
ACC-00001006,Selwyn District Council,KIR001,Kirwee,53,,1,,Bore,,500,,Number of metered connections,,534,,Estimation by residential buildings,By rates Factors,85,,Number of connections known,,62,,Estimation by non-residential buildings,By rates Factors,1526,,4 - Reliable,185498,,1855,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,200,,0,,5 - Highly Reliable,34938,No,,32310,,20796,,1.6,4 - Reliable,630,,4 - Reliable
ACC-00001006,Selwyn District Council,LAK007,Lake Coleridge,5,,1,,Lake,,61,,Number of metered connections,,61,,Estimation by residential buildings,By rates Factors,7,,Number of connections known,,6,,Estimation by non-residential buildings,By rates Factors,173,,4 - Reliable,9165,,825,,4 - Reliable,0,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,350,,Yes,150,,0,,5 - Highly Reliable,3685,No,,3591,,3140,,1.1,4 - Reliable,159,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Leeston,45,,2,,Bore,,1196,,Number of metered connections,,1205,,Estimation by residential buildings,By rates Factors,117,,Number of connections known,,90,,Estimation by non-residential buildings,By rates Factors,3550,,4 - Reliable,364979,,25548,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,200,,0,,5 - Highly Reliable,82828,No,,76746,,28169,,2.7,4 - Reliable,568,,4 - Reliable
ACC-00001006,Selwyn District Council,LIN002,Lincoln,117,,4,,Bore,,4256,,Number of metered connections,By rates Factors,4331,,Estimation by residential buildings,By rates Factors,78,,Number of connections known,By rates Factors,81,,Estimation by non-residential buildings,By rates Factors,11102,,4 - Reliable,1130520,,20346,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,475,,Yes,200,,0,,5 - Highly Reliable,231910,No,,213191,,91361,,2.3,4 - Reliable,515,,4 - Reliable
ACC-00001006,Selwyn District Council,PRE001,Prebbleton,70,,4,,Bore,,1977,,Number of metered connections,,1992,,Estimation by residential buildings,By rates Factors,37,,Number of metered connections,,192,,Estimation by non-residential buildings,By rates Factors,6126,,4 - Reliable,586671,,52800,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,425,,Yes,150,,0,,5 - Highly Reliable,86558,No,,76389,,39805,,1.9,4 - Reliable,674,,4 - Reliable
ACC-00001006,Selwyn District Council,RAK003,Rakaia Huts,3,,1,,Bore,,115,,Number of metered connections,,115,,Estimation by residential buildings,By rates Factors,4,,Number of metered connections,,1,,Number of connections known,Connections in AMS,331,,4 - Reliable,22825,,685,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,475,,Yes,250,,0,,5 - Highly Reliable,6804,No,,6473,,2290,,2.8,4 - Reliable,337,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Rolleston,363,,11,,Bore,,11450,,Number of metered connections,,11478,,Estimation by residential buildings,By rates Factors,503,,Number of metered connections,,759,,Estimation by non-residential buildings,By rates Factors,32025,,4 - Reliable,3902906,,234174,,4 - Reliable,6,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,150,,0,,5 - Highly Reliable,559884,No,,492622,,300876,,1.6,4 - Reliable,615,,4 - Reliable
ACC-00001006,Selwyn District Council,SHE004,Sheffield,18,,2,,Bore,,161,,Number of metered connections,,162,,Estimation by residential buildings,By rates Factors,17,,Number of metered connections,,17,,Estimation by non-residential buildings,By rates Factors,520,,4 - Reliable,113926,,6836,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,425,,Yes,150,,0,,5 - Highly Reliable,61821,No,,61064,,7348,,8.3,4 - Reliable,413,,4 - Reliable
ACC-00001006,Selwyn District Council,SOU001,Southbridge,17,,1,,Bore,,406,,Number of metered connections,,412,,Estimation by residential buildings,By rates Factors,26,,Number of metered connections,,26,,Estimation by non-residential buildings,By rates Factors,1140,,4 - Reliable,143147,,9167,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,425,,Yes,200,,0,,5 - Highly Reliable,42098,No,,39962,,9321,,4.3,4 - Reliable,548,,4 - Reliable
ACC-00001006,Selwyn District Council,SPR002,Springfield,43,,1,,Infiltration gallery,,212,,Number of metered connections,,215,,Estimation by residential buildings,By rates Factors,26,,Number of metered connections,,30,,Estimation by non-residential buildings,By rates Factors,616,,4 - Reliable,108809,,13057,,4 - Reliable,2,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,475,,Yes,150,,0,,5 - Highly Reliable,49905,No,,48979,,15631,,3.1,4 - Reliable,346,,4 - Reliable
ACC-00001006,Selwyn District Council,SPR003,Springston,6,,1,,Bore,,192,,Number of metered connections,,192,,Estimation by residential buildings,By rates Factors,9,,Number of metered connections,,4,,Estimation by non-residential buildings,By rates Factors,555,,4 - Reliable,51101,,1022,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,305,,Yes,260,,0,,5 - Highly Reliable,4032,No,,3046,,2690,,1.1,4 - Reliable,562,,4 - Reliable
ACC-00001006,Selwyn District Council,TAI009,Tai Tapu,23,,1,,Bore,,312,,Number of metered connections,,311,,Estimation by residential buildings,By rates Factors,15,,Number of metered connections,,12,,Estimation by non-residential buildings,By rates Factors,916,,4 - Reliable,151525,,121122,,4 - Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,450,,Yes,150,,0,,5 - Highly Reliable,36940,No,,35575,,10131,,3.5,4 - Reliable,548,,4 - Reliable
ACC-00001006,Selwyn District Council,WES010,Greater West Melton,61,,5,,Bore,,1173,,Number of metered connections,,1188,,Estimation by residential buildings,By rates Factors,29,,Number of metered connections,,21,,Estimation by non-residential buildings,By rates Factors,3162,,4 - Reliable,400130,,8003,,4 - Reliable,3,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,5 - Highly Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,400,,Yes,200,,0,,5 - Highly Reliable,35326,No,,26941,,30667,,0.9,4 - Reliable,976,,4 - Reliable
ACC-00008521,South Taranaki District Council,ELT001,Eltham,41,,1,,River/stream/creek,,780,,,,,Measure Not Applicable,,,240,,Number of connections known,,,Measure Not Applicable,,,2064,,4 - Reliable,878684,,531428,,5 - Highly Reliable,3,,5 - Highly Reliable,10213,,Stockpile,,,98959,,Freshwater,,,,Measure Not Applicable,,Measure Not Applicable,,3 - Less Reliable,Yes,,Yes,,5 - Highly Reliable,429,,Yes,200,,31,,3 - Less Reliable,148773,Yes,,137024,,24675,,5.57,4 - Reliable,608,,3 - Less Reliable
ACC-00008521,South Taranaki District Council,HAW003,Hawera,191,,2,,River/stream/creek,,4301,,,,,Measure Not Applicable,,,1151,,Number of connections known,,,Measure Not Applicable,,,11761,,4 - Reliable,2278077,,782761,,5 - Highly Reliable,5,,5 - Highly Reliable,37782,,Stockpile,,,104150,,Freshwater,,,,Measure Not Applicable,,Measure Not Applicable,,3 - Less Reliable,Yes,,Yes,,5 - Highly Reliable,409,,Yes,300,,2252,,3 - Less Reliable,374195,Yes,,354448,,118872,,2.99,4 - Reliable,603,,3 - Less Reliable
ACC-00008521,South Taranaki District Council,INA001,Inaha,67,,2,,River/stream/creek,,0,Measure Not Applicable,,,,Measure Not Applicable,,,189,,Number of connections known,,,Measure Not Applicable,,,561,,4 - Reliable,1202804,,980039,,5 - Highly Reliable,6,,5 - Highly Reliable,16620,,Stockpile,,,,Data Not Available,Freshwater,,,,Measure Not Applicable,,Measure Not Applicable,,3 - Less Reliable,Yes,,Yes,,5 - Highly Reliable,729,,Yes,100,,,Data Not Available,3 - Less Reliable,217865,Yes,,197061,,36883,,5,4 - Reliable,,Data Not Available,3 - Less Reliable
ACC-00008521,South Taranaki District Council,OPU001,Opunake,30,,1,,River/stream/creek,,705,,,,,Measure Not Applicable,,,113,,Number of connections known,,,Measure Not Applicable,,,1446,,4 - Reliable,293251,,98245,,5 - Highly Reliable,4,,5 - Highly Reliable,4876,,Stockpile,,,40483,,Freshwater,,,,Measure Not Applicable,,Measure Not Applicable,,3 - Less Reliable,Yes,,Yes,,5 - Highly Reliable,661,,Yes,300,,,Data Not Available,3 - Less Reliable,40211,Yes,,37576,,29348,,5.36,4 - Reliable,639,,3 - Less Reliable
ACC-00008521,South Taranaki District Council,PAT001,Patea,22,,4,,Bore,,574,,,,,Measure Not Applicable,,,85,,Number of connections known,,,Measure Not Applicable,,,1310,,4 - Reliable,175414,,10262,,5 - Highly Reliable,1,,5 - Highly Reliable,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,Measure Not Applicable,,,,Measure Not Applicable,,Measure Not Applicable,,3 - Less Reliable,Measure Not Applicable,,Measure Not Applicable,,5 - Highly Reliable,290,,Yes,200,,75,,3 - Less Reliable,18364,Yes,,17631,,9889,,1.28,4 - Reliable,632,,3 - Less Reliable
